# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 03:07:04 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01 -0.17553 8.00000 1.0164308548 2.4762911797    1.016 -0.009  3.7805  4.528    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.44e-14      0.00 7.238e-01 2.662e-01 1.770e-03 4.831e-04 4.388e-03 -1.000 1.000e-02 4.792 4.676 4.965 4.222
0.01 -0.17553 8.00000 1.0369565487 2.4803357124    1.036  0.032  3.7853  4.515    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-14      0.00 7.239e-01 2.661e-01 1.769e-03 4.831e-04 4.387e-03 -1.000 9.991e-03 4.690 4.575 4.853 4.131
0.01 -0.17553 8.00000 1.0847826004 2.4890804291    1.084  0.126  3.7959  4.483    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.11e-14      0.00 7.243e-01 2.657e-01 1.767e-03 4.825e-04 4.382e-03 -1.000 9.974e-03 4.455 4.342 4.599 3.923
0.01 -0.17553 8.00000 1.1326086521 2.4969816208    1.132  0.216  3.8056  4.450    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.35e-14      0.00 7.244e-01 2.656e-01 1.766e-03 4.824e-04 4.382e-03 -1.000 9.974e-03 4.230 4.119 4.358 3.723
0.01 -0.17553 8.00000 1.1804348230 2.5041508675    1.180  0.302  3.8151  4.420    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.244e-01 2.656e-01 1.767e-03 4.825e-04 4.382e-03 -1.000 9.953e-03 4.014 3.906 4.127 3.532
0.01 -0.17553 8.00000 1.2282608747 2.5106818676    1.228  0.384  3.8245  4.393    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.245e-01 2.656e-01 1.766e-03 4.824e-04 4.382e-03 -1.000 9.957e-03 3.809 3.702 3.908 3.351
0.01 -0.17553 8.00000 1.2760869265 2.5166530609    1.276  0.462  3.8339  4.369    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.245e-01 2.656e-01 1.766e-03 4.824e-04 4.382e-03 -1.000 9.968e-03 3.614 3.510 3.700 3.180
0.01 -0.17553 8.00000 1.3239130974 2.5221309662    1.324  0.537  3.8438  4.350    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.245e-01 2.655e-01 1.766e-03 4.824e-04 4.382e-03 -1.000 9.965e-03 3.428 3.326 3.501 3.019
0.01 -0.17553 8.00000 1.3717391491 2.5271718502    1.372  0.607  3.8549  4.340    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.246e-01 2.655e-01 1.766e-03 4.823e-04 4.381e-03 -1.000 9.960e-03 3.252 3.154 3.312 2.873
0.01 -0.17553 8.00000 1.4195654392 2.5318241119    1.420  0.673  3.8677  4.339    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.246e-01 2.654e-01 1.766e-03 4.822e-04 4.380e-03 -1.000 9.950e-03 3.087 2.995 3.134 2.745
