# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu Nov 18 13:35:34 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.015 0.00898 7.00000 0.7713467479 2.4082741737    0.771 -0.563  3.6206  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 6.178 6.499 7.277 5.639
0.015 0.00898 7.00000 0.8000000715 2.4187245369    0.800 -0.533  3.6239  4.321    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 6.101 6.405 7.167 5.555
0.015 0.00898 7.00000 0.8300881982 2.4288101196    0.830 -0.502  3.6279  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 6.026 6.308 7.051 5.469
0.015 0.00898 7.00000 0.8500000238 2.4350347519    0.850 -0.480  3.6306  4.321    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.969 6.237 6.967 5.406
0.015 0.00898 7.00000 0.8932311535 2.4474575520    0.893 -0.429  3.6373  4.319    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.841 6.074 6.773 5.264
0.015 0.00898 7.00000 0.8999999762 2.4492788315    0.899 -0.420  3.6384  4.318    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.821 6.048 6.742 5.242
0.015 0.00898 7.00000 0.9302196503 2.4570391178    0.930 -0.386  3.6432  4.317    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.735 5.937 6.610 5.145
0.015 0.00898 7.00000 0.9499999881 2.4618122578    0.950 -0.361  3.6466  4.315    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.96e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.671 5.857 6.515 5.074
0.015 0.00898 7.00000 0.9921687245 2.4712612629    0.992 -0.310  3.6541  4.312    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.544 5.693 6.320 4.932
0.015 0.00898 7.00000 1.0000000000 2.4729156494    1.000 -0.299  3.6556  4.312    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.518 5.660 6.281 4.903
0.015 0.00898 7.00000 1.0499999523 2.4828116894    1.050 -0.238  3.6651  4.310    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.365 5.465 6.051 4.735
0.015 0.00898 7.00000 1.0643275976 2.4854509830    1.064 -0.219  3.6681  4.308    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.318 5.406 5.981 4.684
0.015 0.00898 7.00000 1.0966893435 2.4911217690    1.096 -0.169  3.6758  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.192 5.251 5.800 4.549
0.015 0.00898 7.00000 1.1000000238 2.4916803837    1.099 -0.164  3.6766  4.301    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.99e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 5.179 5.234 5.781 4.536
0.015 0.00898 7.00000 1.1489915848 2.4995148182    1.148 -0.090  3.6881  4.293    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.996 5.012 5.523 4.343
0.015 0.00898 7.00000 1.1499999762 2.4996678829    1.149 -0.089  3.6883  4.292    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.991 5.007 5.517 4.338
0.015 0.00898 7.00000 1.2000000477 2.5068950653    1.200 -0.008  3.7007  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.791 4.771 5.245 4.133
0.015 0.00898 7.00000 1.2148773670 2.5089137554    1.214  0.016  3.7043  4.276    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.730 4.702 5.166 4.072
0.015 0.00898 7.00000 1.2500000000 2.5134611130    1.250  0.078  3.7136  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.574 4.524 4.965 3.915
0.015 0.00898 7.00000 1.2749408484 2.5165159702    1.275  0.124  3.7202  4.252    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.459 4.394 4.820 3.801
0.015 0.00898 7.00000 1.2999999523 2.5194499493    1.300  0.174  3.7271  4.239    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.11e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.336 4.258 4.668 3.680
0.015 0.00898 7.00000 1.3281924725 2.5225989819    1.328  0.232  3.7349  4.221    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.189 4.099 4.491 3.538
0.015 0.00898 7.00000 1.3500000238 2.5249314308    1.350  0.281  3.7412  4.204    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.14e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 4.067 3.967 4.344 3.420
0.015 0.00898 7.00000 1.3734019995 2.5273399353    1.374  0.337  3.7480  4.183    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.74e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 3.927 3.819 4.181 3.288
0.015 0.00898 7.00000 1.3999999762 2.5299651623    1.400  0.407  3.7561  4.154    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.67e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 3.753 3.638 3.982 3.126
0.015 0.00898 7.00000 1.4089324474 2.5308213234    1.409  0.431  3.7589  4.143    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-14      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 3.692 3.575 3.912 3.069
0.015 0.00898 7.00000 1.4330987930 2.5330760479    1.433  0.502  3.7667  4.111    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 3.514 3.391 3.711 2.904
0.015 0.00898 7.00000 1.4500000477 2.5346016884    1.450  0.555  3.7724  4.086    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 7.098e-01 2.751e-01 2.673e-03 7.300e-04 6.630e-03 -1.000 1.507e-02 3.382 3.256 3.563 2.782
